dataset,repetition,seed,fold,classifier,representation,C,affect_weight,model_variant,accuracy,balanced_accuracy,precision,recall,f1,macro_f1
liar2_finance,1,11,5,linear_svm,word_char,10.0,0.1,emotion_aware,0.6176470588235294,0.6176470588235294,0.6224489795918368,0.5980392156862745,0.61,0.6174999999999999
liar2_finance,1,11,5,linear_svm,word_char,10.0,0.25,emotion_aware,0.6078431372549019,0.607843137254902,0.6145833333333334,0.5784313725490197,0.5959595959595959,0.6075036075036075
liar2_finance,1,11,5,linear_svm,word_char,10.0,0.5,emotion_aware,0.6078431372549019,0.607843137254902,0.6134020618556701,0.5833333333333334,0.5979899497487438,0.6076074150657594
liar2_finance,1,11,5,linear_svm,word_char,10.0,1.0,emotion_aware,0.6078431372549019,0.607843137254902,0.6134020618556701,0.5833333333333334,0.5979899497487438,0.6076074150657594
liar2_finance,2,22,1,logistic_regression,word,0.1,0.0,text_only,0.6097560975609756,0.6097560975609756,0.6076555023923444,0.6195121951219512,0.6135265700483091,0.6097189500487852
liar2_finance,2,22,1,logistic_regression,word,0.1,0.05,emotion_aware,0.6048780487804878,0.6048780487804878,0.6028708133971292,0.6146341463414634,0.6086956521739131,0.6048404369243949
liar2_finance,2,22,1,logistic_regression,word,0.1,0.1,emotion_aware,0.6048780487804878,0.6048780487804878,0.6059113300492611,0.6,0.6029411764705882,0.6048686464877213
liar2_finance,2,22,1,logistic_regression,word,0.1,0.25,emotion_aware,0.5878048780487805,0.5878048780487805,0.5891089108910891,0.5804878048780487,0.5847665847665847,0.5877828081217911
liar2_finance,2,22,1,logistic_regression,word,0.1,0.5,emotion_aware,0.6,0.6,0.6019900497512438,0.5902439024390244,0.5960591133004927,0.5999619238000048
liar2_finance,2,22,1,logistic_regression,word,0.1,1.0,emotion_aware,0.6073170731707317,0.6073170731707317,0.6078431372549019,0.6048780487804878,0.6063569682151589,0.607314737148942
liar2_finance,2,22,1,logistic_regression,word,1.0,0.0,text_only,0.6292682926829268,0.6292682926829268,0.6267942583732058,0.6390243902439025,0.6328502415458938,0.629233002546346
liar2_finance,2,22,1,logistic_regression,word,1.0,0.05,emotion_aware,0.6414634146341464,0.6414634146341464,0.6394230769230769,0.6487804878048781,0.6440677966101694,0.641444217715404
liar2_finance,2,22,1,logistic_regression,word,1.0,0.1,emotion_aware,0.6463414634146342,0.6463414634146342,0.6456310679611651,0.6487804878048781,0.6472019464720195,0.6463393595440782
liar2_finance,2,22,1,logistic_regression,word,1.0,0.25,emotion_aware,0.6463414634146342,0.6463414634146342,0.6470588235294118,0.6439024390243903,0.6454767726161369,0.6463393595440782
liar2_finance,2,22,1,logistic_regression,word,1.0,0.5,emotion_aware,0.6487804878048781,0.6487804878048781,0.6502463054187192,0.6439024390243903,0.6470588235294118,0.6487721302113079
liar2_finance,2,22,1,logistic_regression,word,1.0,1.0,emotion_aware,0.6487804878048781,0.6487804878048781,0.6502463054187192,0.6439024390243903,0.6470588235294118,0.6487721302113079
liar2_finance,2,22,1,logistic_regression,word,10.0,0.0,text_only,0.624390243902439,0.624390243902439,0.6208530805687204,0.6390243902439025,0.6298076923076923,0.6243097867479055
liar2_finance,2,22,1,logistic_regression,word,10.0,0.05,emotion_aware,0.6292682926829268,0.6292682926829268,0.6255924170616114,0.6439024390243903,0.6346153846153846,0.6291888804265042
liar2_finance,2,22,1,logistic_regression,word,10.0,0.1,emotion_aware,0.624390243902439,0.624390243902439,0.6208530805687204,0.6390243902439025,0.6298076923076923,0.6243097867479055
liar2_finance,2,22,1,logistic_regression,word,10.0,0.25,emotion_aware,0.624390243902439,0.624390243902439,0.6220095693779905,0.6341463414634146,0.6280193236714976,0.6243544894219557
liar2_finance,2,22,1,logistic_regression,word,10.0,0.5,emotion_aware,0.6317073170731707,0.6317073170731707,0.6298076923076923,0.6390243902439025,0.6343825665859564,0.6316875977892926
liar2_finance,2,22,1,logistic_regression,word,10.0,1.0,emotion_aware,0.6317073170731707,0.6317073170731707,0.6298076923076923,0.6390243902439025,0.6343825665859564,0.6316875977892926
liar2_finance,2,22,1,logistic_regression,word_char,0.1,0.0,text_only,0.6219512195121951,0.6219512195121951,0.6190476190476191,0.6341463414634146,0.6265060240963856,0.6218949873568347
liar2_finance,2,22,1,logistic_regression,word_char,0.1,0.05,emotion_aware,0.6219512195121951,0.6219512195121951,0.6237623762376238,0.6146341463414634,0.6191646191646192,0.6219309778631812
liar2_finance,2,22,1,logistic_regression,word_char,0.1,0.1,emotion_aware,0.6170731707317073,0.6170731707317073,0.62,0.6048780487804878,0.6123456790123457,0.6170162130001487
liar2_finance,2,22,1,logistic_regression,word_char,0.1,0.25,emotion_aware,0.6390243902439025,0.6390243902439025,0.6461538461538462,0.6146341463414634,0.63,0.6388095238095238
liar2_finance,2,22,1,logistic_regression,word_char,0.1,0.5,emotion_aware,0.6365853658536585,0.6365853658536585,0.64,0.624390243902439,0.6320987654320988,0.6365313104268928
liar2_finance,2,22,1,logistic_regression,word_char,0.1,1.0,emotion_aware,0.6414634146341464,0.6414634146341464,0.6421568627450981,0.6390243902439025,0.6405867970660146,0.6414612817446861
liar2_finance,2,22,1,logistic_regression,word_char,1.0,0.0,text_only,0.6414634146341464,0.6414634146341464,0.6421568627450981,0.6390243902439025,0.6405867970660146,0.6414612817446861
liar2_finance,2,22,1,logistic_regression,word_char,1.0,0.05,emotion_aware,0.6390243902439025,0.6390243902439025,0.6390243902439025,0.6390243902439025,0.6390243902439025,0.6390243902439025
liar2_finance,2,22,1,logistic_regression,word_char,1.0,0.1,emotion_aware,0.6317073170731707,0.6317073170731707,0.6336633663366337,0.624390243902439,0.628992628992629,0.6316875977892926
liar2_finance,2,22,1,logistic_regression,word_char,1.0,0.25,emotion_aware,0.6463414634146342,0.6463414634146342,0.6515151515151515,0.6292682926829268,0.6401985111662531,0.6462383443121433
liar2_finance,2,22,1,logistic_regression,word_char,1.0,0.5,emotion_aware,0.6536585365853659,0.6536585365853659,0.6567164179104478,0.6439024390243903,0.6502463054187192,0.6536255681682968
liar2_finance,2,22,1,logistic_regression,word_char,1.0,1.0,emotion_aware,0.6536585365853659,0.6536585365853659,0.6567164179104478,0.6439024390243903,0.6502463054187192,0.6536255681682968
liar2_finance,2,22,1,logistic_regression,word_char,10.0,0.0,text_only,0.6365853658536585,0.6365853658536585,0.6346153846153846,0.6439024390243903,0.639225181598063,0.6365659077523484
liar2_finance,2,22,1,logistic_regression,word_char,10.0,0.05,emotion_aware,0.651219512195122,0.651219512195122,0.6490384615384616,0.6585365853658537,0.6537530266343826,0.6512008376415157
liar2_finance,2,22,1,logistic_regression,word_char,10.0,0.1,emotion_aware,0.6439024390243903,0.6439024390243903,0.645320197044335,0.6390243902439025,0.6421568627450981,0.6438939653531316
liar2_finance,2,22,1,logistic_regression,word_char,10.0,0.25,emotion_aware,0.6560975609756098,0.6560975609756098,0.6584158415841584,0.6487804878048781,0.6535626535626535,0.6560791476045713
liar2_finance,2,22,1,logistic_regression,word_char,10.0,0.5,emotion_aware,0.651219512195122,0.651219512195122,0.6519607843137255,0.6487804878048781,0.6503667481662592,0.6512174373434703
liar2_finance,2,22,1,logistic_regression,word_char,10.0,1.0,emotion_aware,0.6487804878048781,0.6487804878048781,0.6502463054187192,0.6439024390243903,0.6470588235294118,0.6487721302113079
liar2_finance,2,22,1,linear_svm,word,0.1,0.0,text_only,0.624390243902439,0.624390243902439,0.6220095693779905,0.6341463414634146,0.6280193236714976,0.6243544894219557
liar2_finance,2,22,1,linear_svm,word,0.1,0.05,emotion_aware,0.6365853658536585,0.6365853658536585,0.6333333333333333,0.6487804878048781,0.6409638554216868,0.6365313104268928
liar2_finance,2,22,1,linear_svm,word,0.1,0.1,emotion_aware,0.6439024390243903,0.6439024390243903,0.642512077294686,0.6487804878048781,0.6456310679611651,0.6438939653531316
liar2_finance,2,22,1,linear_svm,word,0.1,0.25,emotion_aware,0.6487804878048781,0.6487804878048781,0.6517412935323383,0.6390243902439025,0.645320197044335,0.6487470550439066
liar2_finance,2,22,1,linear_svm,word,0.1,0.5,emotion_aware,0.6439024390243903,0.6439024390243903,0.6467661691542289,0.6341463414634146,0.6403940886699507,0.6438685419195165
liar2_finance,2,22,1,linear_svm,word,0.1,1.0,emotion_aware,0.6439024390243903,0.6439024390243903,0.6467661691542289,0.6341463414634146,0.6403940886699507,0.6438685419195165
liar2_finance,2,22,1,linear_svm,word,1.0,0.0,text_only,0.624390243902439,0.624390243902439,0.6208530805687204,0.6390243902439025,0.6298076923076923,0.6243097867479055
liar2_finance,2,22,1,linear_svm,word,1.0,0.05,emotion_aware,0.6195121951219512,0.6195121951219512,0.6183574879227053,0.624390243902439,0.6213592233009708,0.6195031410622501
liar2_finance,2,22,1,linear_svm,word,1.0,0.1,emotion_aware,0.6317073170731707,0.6317073170731707,0.6298076923076923,0.6390243902439025,0.6343825665859564,0.6316875977892926
liar2_finance,2,22,1,linear_svm,word,1.0,0.25,emotion_aware,0.6268292682926829,0.6268292682926829,0.6262135922330098,0.6292682926829268,0.6277372262773723,0.6268270483465102
liar2_finance,2,22,1,linear_svm,word,1.0,0.5,emotion_aware,0.6292682926829268,0.6292682926829268,0.6280193236714976,0.6341463414634146,0.6310679611650486,0.6292594707786028
liar2_finance,2,22,1,linear_svm,word,1.0,1.0,emotion_aware,0.6292682926829268,0.6292682926829268,0.6280193236714976,0.6341463414634146,0.6310679611650486,0.6292594707786028
liar2_finance,2,22,1,linear_svm,word,10.0,0.0,text_only,0.5829268292682926,0.5829268292682928,0.5779816513761468,0.6146341463414634,0.5957446808510638,0.5825071011308216
liar2_finance,2,22,1,linear_svm,word,10.0,0.05,emotion_aware,0.6073170731707317,0.6073170731707317,0.6037735849056604,0.624390243902439,0.6139088729016786,0.6072025754086556
liar2_finance,2,22,1,linear_svm,word,10.0,0.1,emotion_aware,0.6073170731707317,0.6073170731707317,0.602803738317757,0.6292682926829268,0.6157517899761337,0.6071277653122564
liar2_finance,2,22,1,linear_svm,word,10.0,0.25,emotion_aware,0.6024390243902439,0.6024390243902439,0.5981308411214953,0.624390243902439,0.6109785202863962,0.6022473648813527
liar2_finance,2,22,1,linear_svm,word,10.0,0.5,emotion_aware,0.6024390243902439,0.6024390243902439,0.5981308411214953,0.624390243902439,0.6109785202863962,0.6022473648813527
liar2_finance,2,22,1,linear_svm,word,10.0,1.0,emotion_aware,0.6048780487804878,0.6048780487804878,0.6009389671361502,0.624390243902439,0.6124401913875598,0.6047275583803471
liar2_finance,2,22,1,linear_svm,word_char,0.1,0.0,text_only,0.6390243902439025,0.6390243902439025,0.6403940886699507,0.6341463414634146,0.6372549019607843,0.6390158004949553
liar2_finance,2,22,1,linear_svm,word_char,0.1,0.05,emotion_aware,0.6390243902439025,0.6390243902439025,0.6403940886699507,0.6341463414634146,0.6372549019607843,0.6390158004949553
liar2_finance,2,22,1,linear_svm,word_char,0.1,0.1,emotion_aware,0.6292682926829268,0.6292682926829268,0.6331658291457286,0.6146341463414634,0.6237623762376238,0.6291888804265042
liar2_finance,2,22,1,linear_svm,word_char,0.1,0.25,emotion_aware,0.6487804878048781,0.6487804878048781,0.6532663316582915,0.6341463414634146,0.6435643564356436,0.6487052551408987
liar2_finance,2,22,1,linear_svm,word_char,0.1,0.5,emotion_aware,0.651219512195122,0.651219512195122,0.655,0.6390243902439025,0.6469135802469136,0.6511676334969507
liar2_finance,2,22,1,linear_svm,word_char,0.1,1.0,emotion_aware,0.6463414634146342,0.6463414634146342,0.65,0.6341463414634146,0.6419753086419753,0.6462888591402647
liar2_finance,2,22,1,linear_svm,word_char,1.0,0.0,text_only,0.624390243902439,0.624390243902439,0.6220095693779905,0.6341463414634146,0.6280193236714976,0.6243544894219557
liar2_finance,2,22,1,linear_svm,word_char,1.0,0.05,emotion_aware,0.6390243902439025,0.6390243902439025,0.6376811594202898,0.6439024390243903,0.6407766990291263,0.6390158004949553
liar2_finance,2,22,1,linear_svm,word_char,1.0,0.1,emotion_aware,0.6463414634146342,0.6463414634146342,0.6456310679611651,0.6487804878048781,0.6472019464720195,0.6463393595440782
liar2_finance,2,22,1,linear_svm,word_char,1.0,0.25,emotion_aware,0.6487804878048781,0.6487804878048781,0.6473429951690821,0.6536585365853659,0.6504854368932039,0.6487721302113079
liar2_finance,2,22,1,linear_svm,word_char,1.0,0.5,emotion_aware,0.6463414634146342,0.6463414634146342,0.6456310679611651,0.6487804878048781,0.6472019464720195,0.6463393595440782
liar2_finance,2,22,1,linear_svm,word_char,1.0,1.0,emotion_aware,0.6463414634146342,0.6463414634146342,0.6456310679611651,0.6487804878048781,0.6472019464720195,0.6463393595440782
liar2_finance,2,22,1,linear_svm,word_char,10.0,0.0,text_only,0.6097560975609756,0.6097560975609756,0.6066350710900474,0.624390243902439,0.6153846153846154,0.6096725057121097
liar2_finance,2,22,1,linear_svm,word_char,10.0,0.05,emotion_aware,0.6121951219512195,0.6121951219512195,0.6074766355140186,0.6341463414634146,0.6205250596658711,0.61200816574316
liar2_finance,2,22,1,linear_svm,word_char,10.0,0.1,emotion_aware,0.6219512195121951,0.6219512195121951,0.616822429906542,0.6439024390243903,0.630071599045346,0.6217689666049673
liar2_finance,2,22,1,linear_svm,word_char,10.0,0.25,emotion_aware,0.6317073170731707,0.6317073170731707,0.625,0.6585365853658537,0.6413301662707839,0.6314420254912816
liar2_finance,2,22,1,linear_svm,word_char,10.0,0.5,emotion_aware,0.6317073170731707,0.6317073170731707,0.625,0.6585365853658537,0.6413301662707839,0.6314420254912816
liar2_finance,2,22,1,linear_svm,word_char,10.0,1.0,emotion_aware,0.6317073170731707,0.6317073170731707,0.625,0.6585365853658537,0.6413301662707839,0.6314420254912816
liar2_finance,2,22,2,logistic_regression,word,0.1,0.0,text_only,0.6487804878048781,0.6487804878048781,0.6532663316582915,0.6341463414634146,0.6435643564356436,0.6487052551408987
liar2_finance,2,22,2,logistic_regression,word,0.1,0.05,emotion_aware,0.675609756097561,0.6756097560975609,0.6836734693877551,0.6536585365853659,0.6683291770573566,0.6754533713449073
liar2_finance,2,22,2,logistic_regression,word,0.1,0.1,emotion_aware,0.6707317073170732,0.6707317073170731,0.6767676767676768,0.6536585365853659,0.6650124069478908,0.670635699876823
liar2_finance,2,22,2,logistic_regression,word,0.1,0.25,emotion_aware,0.675609756097561,0.6756097560975609,0.6875,0.6439024390243903,0.6649874055415617,0.6752833008795278
liar2_finance,2,22,2,logistic_regression,word,0.1,0.5,emotion_aware,0.6634146341463415,0.6634146341463414,0.675392670157068,0.6292682926829268,0.6515151515151515,0.6630217267009719
liar2_finance,2,22,2,logistic_regression,word,0.1,1.0,emotion_aware,0.6658536585365854,0.6658536585365853,0.6770833333333334,0.6341463414634146,0.654911838790932,0.6655173851165062
liar2_finance,2,22,2,logistic_regression,word,1.0,0.0,text_only,0.6365853658536585,0.6365853658536585,0.6386138613861386,0.6292682926829268,0.6339066339066339,0.6365659077523484
liar2_finance,2,22,2,logistic_regression,word,1.0,0.05,emotion_aware,0.6658536585365854,0.6658536585365854,0.67,0.6536585365853659,0.6617283950617284,0.6658039565670089
liar2_finance,2,22,2,logistic_regression,word,1.0,0.1,emotion_aware,0.675609756097561,0.6756097560975609,0.6836734693877551,0.6536585365853659,0.6683291770573566,0.6754533713449073
liar2_finance,2,22,2,logistic_regression,word,1.0,0.25,emotion_aware,0.6658536585365854,0.6658536585365853,0.6752577319587629,0.6390243902439025,0.656641604010025,0.6656129635252026
liar2_finance,2,22,2,logistic_regression,word,1.0,0.5,emotion_aware,0.6658536585365854,0.6658536585365854,0.6717171717171717,0.6487804878048781,0.6600496277915633,0.6657562287638872
liar2_finance,2,22,2,logistic_regression,word,1.0,1.0,emotion_aware,0.6658536585365854,0.6658536585365853,0.673469387755102,0.6439024390243903,0.6583541147132169,0.6656925704831
liar2_finance,2,22,2,logistic_regression,word,10.0,0.0,text_only,0.6341463414634146,0.6341463414634146,0.6341463414634146,0.6341463414634146,0.6341463414634146,0.6341463414634146
liar2_finance,2,22,2,logistic_regression,word,10.0,0.05,emotion_aware,0.6536585365853659,0.6536585365853659,0.6536585365853659,0.6536585365853659,0.6536585365853659,0.6536585365853659
liar2_finance,2,22,2,logistic_regression,word,10.0,0.1,emotion_aware,0.6560975609756098,0.6560975609756098,0.6584158415841584,0.6487804878048781,0.6535626535626535,0.6560791476045713
liar2_finance,2,22,2,logistic_regression,word,10.0,0.25,emotion_aware,0.6487804878048781,0.6487804878048781,0.6517412935323383,0.6390243902439025,0.645320197044335,0.6487470550439066
liar2_finance,2,22,2,logistic_regression,word,10.0,0.5,emotion_aware,0.6487804878048781,0.6487804878048781,0.6517412935323383,0.6390243902439025,0.645320197044335,0.6487470550439066
liar2_finance,2,22,2,logistic_regression,word,10.0,1.0,emotion_aware,0.6487804878048781,0.6487804878048781,0.6517412935323383,0.6390243902439025,0.645320197044335,0.6487470550439066
liar2_finance,2,22,2,logistic_regression,word_char,0.1,0.0,text_only,0.6463414634146342,0.6463414634146342,0.6485148514851485,0.6390243902439025,0.6437346437346437,0.6463225276784599
liar2_finance,2,22,2,logistic_regression,word_char,0.1,0.05,emotion_aware,0.6780487804878049,0.6780487804878049,0.6798029556650246,0.6731707317073171,0.6764705882352942,0.6780411193603655
liar2_finance,2,22,2,logistic_regression,word_char,0.1,0.1,emotion_aware,0.6829268292682927,0.6829268292682926,0.6847290640394089,0.6780487804878049,0.6813725490196079,0.6829192842185419
liar2_finance,2,22,2,logistic_regression,word_char,0.1,0.25,emotion_aware,0.675609756097561,0.6756097560975609,0.6836734693877551,0.6536585365853659,0.6683291770573566,0.6754533713449073
liar2_finance,2,22,2,logistic_regression,word_char,0.1,0.5,emotion_aware,0.6780487804878049,0.6780487804878048,0.6910994764397905,0.6439024390243903,0.6666666666666666,0.6776729559748427
liar2_finance,2,22,2,logistic_regression,word_char,0.1,1.0,emotion_aware,0.6853658536585366,0.6853658536585365,0.7,0.6487804878048781,0.6734177215189874,0.6849441548771407
liar2_finance,2,22,2,logistic_regression,word_char,1.0,0.0,text_only,0.6487804878048781,0.6487804878048781,0.6473429951690821,0.6536585365853659,0.6504854368932039,0.6487721302113079
liar2_finance,2,22,2,logistic_regression,word_char,1.0,0.05,emotion_aware,0.6585365853658537,0.6585365853658537,0.6570048309178744,0.6634146341463415,0.6601941747572816,0.6585284599276604
liar2_finance,2,22,2,logistic_regression,word_char,1.0,0.1,emotion_aware,0.6560975609756098,0.6560975609756098,0.6553398058252428,0.6585365853658537,0.656934306569343,0.6560955151428622
liar2_finance,2,22,2,logistic_regression,word_char,1.0,0.25,emotion_aware,0.6682926829268293,0.6682926829268293,0.6666666666666666,0.6731707317073171,0.6699029126213593,0.6682847896440129
liar2_finance,2,22,2,logistic_regression,word_char,1.0,0.5,emotion_aware,0.675609756097561,0.675609756097561,0.6747572815533981,0.6780487804878049,0.6763990267639902,0.6756078263404304
liar2_finance,2,22,2,logistic_regression,word_char,1.0,1.0,emotion_aware,0.6731707317073171,0.6731707317073171,0.6748768472906403,0.6682926829268293,0.6715686274509803,0.6731629545021892
liar2_finance,2,22,2,logistic_regression,word_char,10.0,0.0,text_only,0.6292682926829268,0.6292682926829268,0.6292682926829268,0.6292682926829268,0.6292682926829268,0.6292682926829268
liar2_finance,2,22,2,logistic_regression,word_char,10.0,0.05,emotion_aware,0.6341463414634146,0.6341463414634146,0.631578947368421,0.6439024390243903,0.6376811594202898,0.634111515670736
liar2_finance,2,22,2,logistic_regression,word_char,10.0,0.1,emotion_aware,0.6317073170731707,0.6317073170731707,0.6273584905660378,0.6487804878048781,0.6378896882494005,0.6315999309733356
liar2_finance,2,22,2,logistic_regression,word_char,10.0,0.25,emotion_aware,0.6414634146341464,0.6414634146341464,0.6355140186915887,0.6634146341463415,0.649164677804296,0.6412905683285819
liar2_finance,2,22,2,logistic_regression,word_char,10.0,0.5,emotion_aware,0.6365853658536585,0.6365853658536585,0.6308411214953271,0.6585365853658537,0.6443914081145584,0.6364101678976782
liar2_finance,2,22,2,logistic_regression,word_char,10.0,1.0,emotion_aware,0.6341463414634146,0.6341463414634146,0.6291079812206573,0.6536585365853659,0.6411483253588517,0.6340069985003214
liar2_finance,2,22,2,linear_svm,word,0.1,0.0,text_only,0.6414634146341464,0.6414634146341464,0.645,0.6292682926829268,0.6370370370370371,0.6414100847835787
liar2_finance,2,22,2,linear_svm,word,0.1,0.05,emotion_aware,0.6658536585365854,0.6658536585365854,0.67,0.6536585365853659,0.6617283950617284,0.6658039565670089
liar2_finance,2,22,2,linear_svm,word,0.1,0.1,emotion_aware,0.6707317073170732,0.6707317073170731,0.6785714285714286,0.6487804878048781,0.6633416458852868,0.6705729709140038
liar2_finance,2,22,2,linear_svm,word,0.1,0.25,emotion_aware,0.6707317073170732,0.6707317073170731,0.6804123711340206,0.6439024390243903,0.6616541353383458,0.670494526101477
liar2_finance,2,22,2,linear_svm,word,0.1,0.5,emotion_aware,0.6707317073170732,0.6707317073170731,0.6785714285714286,0.6487804878048781,0.6633416458852868,0.6705729709140038
liar2_finance,2,22,2,linear_svm,word,0.1,1.0,emotion_aware,0.6682926829268293,0.6682926829268292,0.676923076923077,0.6439024390243903,0.66,0.6680952380952381
liar2_finance,2,22,2,linear_svm,word,1.0,0.0,text_only,0.6341463414634146,0.6341463414634146,0.6368159203980099,0.624390243902439,0.6305418719211823,0.634111515670736
liar2_finance,2,22,2,linear_svm,word,1.0,0.05,emotion_aware,0.6487804878048781,0.6487804878048781,0.6502463054187192,0.6439024390243903,0.6470588235294118,0.6487721302113079
liar2_finance,2,22,2,linear_svm,word,1.0,0.1,emotion_aware,0.6463414634146342,0.6463414634146342,0.6470588235294118,0.6439024390243903,0.6454767726161369,0.6463393595440782
liar2_finance,2,22,2,linear_svm,word,1.0,0.25,emotion_aware,0.6414634146341464,0.6414634146341464,0.6421568627450981,0.6390243902439025,0.6405867970660146,0.6414612817446861
liar2_finance,2,22,2,linear_svm,word,1.0,0.5,emotion_aware,0.6390243902439025,0.6390243902439025,0.6403940886699507,0.6341463414634146,0.6372549019607843,0.6390158004949553
liar2_finance,2,22,2,linear_svm,word,1.0,1.0,emotion_aware,0.6390243902439025,0.6390243902439025,0.6403940886699507,0.6341463414634146,0.6372549019607843,0.6390158004949553
liar2_finance,2,22,2,linear_svm,word,10.0,0.0,text_only,0.6048780487804878,0.6048780487804878,0.6018957345971564,0.6195121951219512,0.6105769230769231,0.604793412033511
liar2_finance,2,22,2,linear_svm,word,10.0,0.05,emotion_aware,0.6073170731707317,0.6073170731707317,0.6047619047619047,0.6195121951219512,0.6120481927710844,0.6072586642867768
liar2_finance,2,22,2,linear_svm,word,10.0,0.1,emotion_aware,0.6073170731707317,0.6073170731707317,0.6047619047619047,0.6195121951219512,0.6120481927710844,0.6072586642867768
liar2_finance,2,22,2,linear_svm,word,10.0,0.25,emotion_aware,0.6073170731707317,0.6073170731707317,0.6047619047619047,0.6195121951219512,0.6120481927710844,0.6072586642867768
liar2_finance,2,22,2,linear_svm,word,10.0,0.5,emotion_aware,0.6097560975609756,0.6097560975609756,0.6076555023923444,0.6195121951219512,0.6135265700483091,0.6097189500487852
liar2_finance,2,22,2,linear_svm,word,10.0,1.0,emotion_aware,0.6097560975609756,0.6097560975609756,0.6076555023923444,0.6195121951219512,0.6135265700483091,0.6097189500487852
liar2_finance,2,22,2,linear_svm,word_char,0.1,0.0,text_only,0.6487804878048781,0.6487804878048781,0.645933014354067,0.6585365853658537,0.6521739130434783,0.6487470550439066
liar2_finance,2,22,2,linear_svm,word_char,0.1,0.05,emotion_aware,0.6560975609756098,0.6560975609756098,0.6568627450980392,0.6536585365853659,0.6552567237163814,0.6560955151428622
liar2_finance,2,22,2,linear_svm,word_char,0.1,0.1,emotion_aware,0.6609756097560976,0.6609756097560976,0.6601941747572816,0.6634146341463415,0.6618004866180048,0.6609735929422542
liar2_finance,2,22,2,linear_svm,word_char,0.1,0.25,emotion_aware,0.6682926829268293,0.6682926829268293,0.6666666666666666,0.6731707317073171,0.6699029126213593,0.6682847896440129
liar2_finance,2,22,2,linear_svm,word_char,0.1,0.5,emotion_aware,0.6731707317073171,0.6731707317073171,0.6731707317073171,0.6731707317073171,0.6731707317073171,0.6731707317073171
liar2_finance,2,22,2,linear_svm,word_char,0.1,1.0,emotion_aware,0.675609756097561,0.675609756097561,0.6782178217821783,0.6682926829268293,0.6732186732186732,0.6755923874567942
liar2_finance,2,22,2,linear_svm,word_char,1.0,0.0,text_only,0.6390243902439025,0.6390243902439025,0.6363636363636364,0.6487804878048781,0.642512077294686,0.6389900287951262
liar2_finance,2,22,2,linear_svm,word_char,1.0,0.05,emotion_aware,0.6341463414634146,0.6341463414634146,0.6291079812206573,0.6536585365853659,0.6411483253588517,0.6340069985003214
liar2_finance,2,22,2,linear_svm,word_char,1.0,0.1,emotion_aware,0.6341463414634146,0.6341463414634146,0.627906976744186,0.6585365853658537,0.6428571428571429,0.6339285714285714
liar2_finance,2,22,2,linear_svm,word_char,1.0,0.25,emotion_aware,0.6268292682926829,0.6268292682926829,0.6214953271028038,0.6487804878048781,0.6348448687350835,0.6266493670358709
liar2_finance,2,22,2,linear_svm,word_char,1.0,0.5,emotion_aware,0.6268292682926829,0.6268292682926829,0.6226415094339622,0.6439024390243903,0.6330935251798561,0.6267204598603995
liar2_finance,2,22,2,linear_svm,word_char,1.0,1.0,emotion_aware,0.6268292682926829,0.6268292682926829,0.6226415094339622,0.6439024390243903,0.6330935251798561,0.6267204598603995
liar2_finance,2,22,2,linear_svm,word_char,10.0,0.0,text_only,0.6073170731707317,0.6073170731707317,0.6037735849056604,0.624390243902439,0.6139088729016786,0.6072025754086556
liar2_finance,2,22,2,linear_svm,word_char,10.0,0.05,emotion_aware,0.6097560975609756,0.6097560975609756,0.6066350710900474,0.624390243902439,0.6153846153846154,0.6096725057121097
liar2_finance,2,22,2,linear_svm,word_char,10.0,0.1,emotion_aware,0.6121951219512195,0.6121951219512195,0.6095238095238096,0.624390243902439,0.6168674698795181,0.6121374386434628
liar2_finance,2,22,2,linear_svm,word_char,10.0,0.25,emotion_aware,0.6097560975609756,0.6097560975609756,0.6066350710900474,0.624390243902439,0.6153846153846154,0.6096725057121097
liar2_finance,2,22,2,linear_svm,word_char,10.0,0.5,emotion_aware,0.6073170731707317,0.6073170731707317,0.6037735849056604,0.624390243902439,0.6139088729016786,0.6072025754086556
liar2_finance,2,22,2,linear_svm,word_char,10.0,1.0,emotion_aware,0.6073170731707317,0.6073170731707317,0.6037735849056604,0.624390243902439,0.6139088729016786,0.6072025754086556
liar2_finance,2,22,3,logistic_regression,word,0.1,0.0,text_only,0.6902439024390243,0.6902439024390243,0.6839622641509434,0.7073170731707317,0.6954436450839329,0.6901535843285669
liar2_finance,2,22,3,logistic_regression,word,0.1,0.05,emotion_aware,0.7048780487804878,0.7048780487804878,0.7,0.7170731707317073,0.708433734939759,0.7048341514204968
liar2_finance,2,22,3,logistic_regression,word,0.1,0.1,emotion_aware,0.6731707317073171,0.6731707317073171,0.6731707317073171,0.6731707317073171,0.6731707317073171,0.6731707317073171
liar2_finance,2,22,3,logistic_regression,word,0.1,0.25,emotion_aware,0.6658536585365854,0.6658536585365854,0.6650485436893204,0.6682926829268293,0.6666666666666666,0.6658516707416462
liar2_finance,2,22,3,logistic_regression,word,0.1,0.5,emotion_aware,0.6365853658536585,0.6365853658536585,0.6414141414141414,0.6195121951219512,0.630272952853598,0.6364794020862714
liar2_finance,2,22,3,logistic_regression,word,0.1,1.0,emotion_aware,0.6268292682926829,0.6268292682926829,0.6287128712871287,0.6195121951219512,0.6240786240786241,0.626809287826237
liar2_finance,2,22,3,logistic_regression,word,1.0,0.0,text_only,0.7024390243902439,0.7024390243902439,0.6966824644549763,0.7170731707317073,0.7067307692307693,0.7023752856054837
